"","st_fips","cty_fips","pop","mcare_elig","unemp","pct_pov","uninsured","median_inc","mcare_enroll","year"
"8085",30,45,2016,487,4.3,14.3,26.9,41731,422,2013
"8086",30,47,29017,6150,7.9,20.3,28.5,39219,4620,2013
"8087",30,49,65338,11955,4.6,12.6,15,53982,9745,2013
"8088",30,51,2369,416,4.7,23,22.2,39073,555,2013
"8089",30,53,19460,6111,14.5,17.6,23.5,34926,4283,2013
"8090",30,55,1709,327,2.6,15.5,32,41918,315,2013
"8091",30,57,7712,1908,5.3,12.2,21.8,44046,1622,2013
"8092",30,59,1937,530,5.5,19.6,27.2,35694,463,2013
"8093",30,61,4275,1192,9.8,18.1,23.2,36169,1098,2013
"8094",30,63,111807,17860,5.3,17.4,19,45895,14480,2013
"8095",30,65,4629,1139,5.2,17,24.8,39403,920,2013
"8096",30,67,15682,3282,5.9,13.8,22.1,42439,2805,2013
"8097",30,69,506,88,6.6,14.8,24.8,37276,NA,2013
"8098",30,71,4179,930,5.8,18.1,27.5,40202,859,2013
"8099",30,73,6211,1260,5.7,20.1,25.7,40694,1166,2013
"8100",30,75,1748,361,3.7,12.4,24.6,43107,302,2013
"8101",30,77,6993,1403,7.1,20,22.3,39820,1159,2013
"8102",30,79,1179,348,4.4,12.7,25.1,41843,306,2013
"8103",30,81,40823,10367,7.4,19.8,23.6,39487,8867,2013
"8104",30,83,11214,1743,2.6,7.7,16.8,64171,1546,2013
"8105",30,85,11125,1499,6.5,26.6,26.5,34291,1226,2013
"8106",30,87,9329,1486,7.1,19.5,22,50597,1243,2013
"8107",30,89,11363,3372,12.6,21.9,30.2,34847,2764,2013
"8108",30,91,3668,865,3.1,10.4,18.4,50292,816,2013
"8109",30,93,34523,7010,5.5,20,17.3,40691,5829,2013
"8110",30,95,9318,1925,4.6,9.5,15.9,58109,1710,2013
"8111",30,97,3669,826,2.7,12.2,20.5,43146,748,2013
"8112",30,99,6065,1391,4.3,15.1,23.3,43828,1221,2013
"8113",30,101,5138,843,4.2,16.9,20.2,44252,520,2013
"8114",30,103,700,206,3.9,11.3,26.4,48282,NA,2013
"8115",30,105,7630,1745,4.2,13.3,23.6,45747,1566,2013
"8116",30,107,2134,493,4.7,19.7,28.7,32519,452,2013
"8117",30,109,1121,237,3.3,11,25.3,43722,214,2013
"8118",30,111,154162,26250,4.3,12.9,17.7,52079,22495,2013
"8119",31,1,31610,6128,3.5,11.4,12.7,52267,4770,2013
"8120",31,3,6456,1475,2.9,12.8,14.7,48814,1235,2013
"8121",31,5,458,105,7.3,9.2,25.8,39874,NA,2013
"8122",31,7,759,211,3.8,12.3,25.1,46769,NA,2013
"8123",31,9,482,106,5.4,18,30.3,38323,93,2013
"8124",31,11,5388,1221,2.8,9.9,11.8,50156,1148,2013
"8125",31,13,11305,2032,4.3,12.9,12.8,54120,1725,2013
"8126",31,15,2032,614,3.5,13.9,17.9,39838,557,2013
"8127",31,17,2926,756,3,13.8,17.7,39861,711,2013
"8128",31,19,47893,6791,3,12.7,11.7,52333,5893,2013
"8129",31,21,6574,1703,4.5,11.7,13.2,47749,1507,2013
"8130",31,23,8312,1779,3.2,9.8,11.2,46211,1554,2013
"8131",31,25,25357,4387,4.6,8.2,9.8,63738,3798,2013
"8132",31,27,8711,1810,2.9,9.4,13.4,56300,1596,2013
"8133",31,29,4000,849,2.6,9.8,17.8,52924,801,2013
"8134",31,31,5788,1275,2.6,13.5,17.5,43229,1159,2013
"8135",31,33,10091,1841,3.2,9.9,10.2,53430,1585,2013
"8136",31,35,6392,1361,3.7,11.4,14.7,50587,1293,2013
"8137",31,37,10425,1420,3.4,10.1,20.2,51103,2086,2013
"8138",31,39,8996,2055,3,9.8,15.3,50252,1726,2013
"8139",31,41,10792,2378,2.6,13.1,15.9,44608,2162,2013
"8140",31,43,20947,3032,6.9,14.4,19.7,45631,1793,2013
"8141",31,45,9088,1745,4,17.5,17.3,39507,1491,2013
"8142",31,47,24207,3855,4.1,14.8,19.4,44976,3297,2013
"8143",31,49,1937,479,3.3,12.8,15.1,48523,452,2013
"8144",31,51,5851,1077,4.5,10.2,15.3,47637,1783,2013
"8145",31,53,36515,7610,4,11.3,14.4,48671,6655,2013
"8146",31,55,537256,72743,4.5,15.2,13.1,51959,62998,2013
"8147",31,57,1981,469,3.1,13.6,19.3,47098,388,2013
"8148",31,59,5698,1468,3.2,9,11.1,52606,1259,2013
"8149",31,61,3085,847,3.2,13,13.4,44871,761,2013
"8150",31,63,2709,561,3.2,13.4,14.7,48258,505,2013
"8151",31,65,4865,1252,3.6,14.2,14.6,41446,1178,2013
"8152",31,67,21864,5183,4.4,11.3,10.8,45212,4171,2013
"8153",31,69,1902,577,3.3,15.9,18.9,38837,569,2013
"8154",31,71,2035,477,3.4,12.9,19.6,40758,526,2013
"8155",31,73,1972,489,3.8,9.9,13.3,58357,465,2013
"8156",31,75,633,168,3.1,11.1,21.6,44778,163,2013
"8157",31,77,2494,573,3.4,13.6,20.7,42743,541,2013
"8158",31,79,60720,9408,3.6,14.9,16.9,49750,8602,2013
"8159",31,81,9112,1858,2.7,8.8,9.5,54663,1542,2013
"8160",31,83,3513,845,3.3,12.1,13.9,45806,704,2013
"8161",31,85,976,183,3.9,14.6,34.3,51101,NA,2013
"8162",31,87,2872,750,3.6,15,16.3,40217,704,2013
"8163",31,89,10449,2499,2.9,13,14.5,44518,2069,2013
"8164",31,91,738,216,4.6,9.9,16.9,39377,NA,2013
"8165",31,93,6355,1338,3.4,10.9,14.3,49496,1184,2013
"8166",31,95,7560,1902,3.8,12.7,12.5,46252,1624,2013
"8167",31,97,5144,877,4,14.8,14.4,46456,886,2013
"8168",31,99,6548,1205,3,9.2,10.7,57823,1070,2013
"8169",31,101,8130,2038,3.6,13.9,14.1,42851,1711,2013
"8170",31,103,790,258,4.6,19.4,26.8,41491,166,2013
"8171",31,105,3702,897,3.8,13.6,15.1,45023,798,2013
"8172",31,107,8565,2106,3.5,15.1,18.4,41066,1960,2013
"8173",31,109,297036,40586,3.5,14.8,12.3,52275,34508,2013
"8174",31,111,36051,7060,3.3,12.6,11,52395,5969,2013
"8175",31,113,763,163,2.3,10.6,16.8,48688,177,2013
"8176",31,115,576,145,4,16.7,19.7,41192,NA,2013
"8177",31,117,526,85,2.6,14.9,19.4,40834,NA,2013
"8178",31,119,35278,6299,3.6,12.5,14.5,45738,5954,2013
"8179",31,121,7802,1725,3.7,11.1,13.7,50317,1356,2013
"8180",31,123,4908,930,3,13.4,16.1,47296,938,2013
"8181",31,125,3623,699,3,12.6,15.3,45091,688,2013
"8182",31,127,7157,1472,5.7,13.2,11.8,48892,1195,2013
"8183",31,129,4413,1212,3.5,11.6,15.2,44139,1079,2013
"8184",31,131,15752,3240,4.2,9.8,11.3,52565,2605,2013
"8185",31,133,2709,653,3.2,15.2,16.5,38735,668,2013
"8186",31,135,2921,638,2.7,10,14.1,53893,542,2013
"8187",31,137,9213,1997,2.9,8.7,10.6,53607,1690,2013
"8188",31,139,7150,1294,3.5,9.6,12.4,50807,1136,2013
"8189",31,141,32505,5735,3.3,10.2,13.6,52368,4439,2013
"8190",31,143,5275,1107,3.3,8.9,11.7,56618,888,2013
"8191",31,145,11006,2333,3.1,12.2,11.6,44826,2021,2013
"8192",31,147,8125,2101,5.3,14.4,14.5,41679,1779,2013
"8193",31,149,1411,183,2.9,15.2,22.3,40870,332,2013
"8194",31,151,14416,2388,3.8,12,16.1,49047,2182,2013
"8195",31,153,169331,19419,4,6.3,8.8,67740,14006,2013
"8196",31,155,20929,3744,4.1,8.7,9.9,61174,3213,2013
"8197",31,157,36848,7545,4.2,15.2,14.3,43406,6468,2013
"8198",31,159,17089,3028,3.7,10.2,9.1,59053,2565,2013
"8199",31,161,5251,1260,3.3,16,19.1,38411,1178,2013
"8200",31,163,3106,781,2.9,13.8,17.8,41224,657,2013
"8201",31,165,1313,224,3.7,16.5,18.1,48313,NA,2013
"8202",31,167,6133,929,3.5,8.3,11.4,54263,537,2013
"8203",31,169,5189,1331,3,13.1,12.2,43938,1238,2013
"8204",31,171,699,145,4.2,15.5,21.7,43247,NA,2013
"8205",31,173,6895,961,7.5,30.5,17.7,38558,862,2013
"8206",31,175,4193,1025,2.8,12.3,14.9,44105,960,2013
"8207",31,177,20223,3506,3.9,7.7,8.2,66160,2859,2013
"8208",31,179,9411,1434,3.3,13.2,13.7,49981,1154,2013
"8209",31,181,3688,977,3.7,12.4,13.7,42305,871,2013
"8210",31,183,759,149,3.4,16,20.9,37495,NA,2013
"8211",31,185,13883,2861,3.7,9.8,11.3,56687,2500,2013
"8212",32,1,24063,4831,8.2,13.9,21.1,50158,4041,2013
"8213",32,3,2027868,276787,10,16.3,23.8,51071,233171,2013
"8214",32,5,47118,12202,10.5,10.2,20.3,56613,8796,2013
"8215",32,7,52384,5398,5.9,9.1,19.1,71354,4476,2013
"8216",32,9,832,241,3.6,13.8,32.3,41075,174,2013
"8217",32,11,2076,295,6.4,8.1,14.2,66592,241,2013
"8218",32,13,17363,2235,6,10.1,22,66290,1981,2013
"8219",32,15,6032,800,5.2,9.8,20.1,69658,671,2013
"8220",32,17,5245,989,12.3,14.1,25.8,44366,1763,2013
"8221",32,19,51557,11589,13.4,15.7,23.9,46526,9778,2013
"8222",32,21,4614,1247,12.4,18.3,19.8,40496,1034,2013
"8223",32,23,42297,13246,11.9,18.5,23.8,42998,12103,2013
"8224",32,27,6877,906,9.9,21.2,25.2,51548,623,2013
"8225",32,29,3942,977,10,8.2,20,59785,256,2013
"8226",32,31,433731,70430,9.6,15.1,21.6,53565,62129,2013
"8227",32,33,10057,1683,7.2,13.5,18.1,52588,1441,2013
"8228",32,510,54080,11601,10.2,15.4,22.2,47476,12014,2013
"8229",33,1,60179,14947,5.2,9.3,14.7,57568,12515,2013
"8230",33,3,47499,12997,5.1,10.4,17.7,50598,10894,2013
"8231",33,5,76610,15705,5.1,11.4,14.2,52246,12794,2013
"8232",33,7,31997,9041,6.4,14.8,16.2,40917,6773,2013
"8233",33,9,89629,18126,4.3,11.1,15.7,55131,15524,2013
"8234",33,11,403985,66914,5.4,9.3,12.5,67162,53487,2013
"8235",33,13,146849,28447,4.8,9.1,12.8,64068,22201,2013
"8236",33,15,299134,53122,5.7,5.9,10.7,74785,44752,2013
"8237",33,17,124593,21408,5.1,9.8,12.8,59290,16166,2013
"8238",33,19,42984,9463,4.5,10.4,14.1,52114,7391,2013
"8239",34,1,275862,49550,12,17.1,17.5,51668,41510,2013
"8240",34,3,925328,155328,7.1,8.1,14.3,81615,140235,2013
"8241",34,5,450838,78430,7.9,6.2,9.7,76868,66076,2013
"8242",34,7,512854,85810,9.1,14.7,14.3,57641,71650,2013
"8243",34,9,95897,25004,12,10.8,14.5,56520,21758,2013
"8244",34,11,157332,26262,12.2,20.1,18.2,45850,21244,2013
"8245",34,13,789565,109009,9.5,17.7,18.5,53358,90850,2013
"8246",34,15,290265,47578,8.5,9.4,10.6,71137,36529,2013
"8247",34,17,660282,76384,9.1,19.4,22.7,55699,63753,2013
"8248",34,19,126250,21296,5.9,4.1,7.8,107203,18487,2013
"8249",34,21,370414,61040,6.7,11.8,14.5,70575,50930,2013
"8250",34,23,828919,119823,7.4,9.4,14.4,76515,101445,2013
"8251",34,25,629672,108200,7.5,7.8,12.4,83424,96442,2013
"8252",34,27,499397,80397,6.3,4.9,9.6,99950,72324,2013
"8253",34,29,583414,140788,8.5,10.5,13.6,59888,124192,2013
"8254",34,31,505672,75191,9.9,16.6,20.7,57426,64991,2013
"8255",34,33,65166,13008,8.8,15,12.9,58483,10317,2013
"8256",34,35,330585,47739,6.3,5.7,10.2,96947,40528,2013
"8257",34,37,145992,24285,7.8,6.1,10.8,85747,20595,2013
"8258",34,39,548256,79237,8.3,11.5,18.5,64272,70256,2013
"8259",34,41,107379,19169,7,8.7,12.5,68011,17197,2013
"8260",35,1,674221,106560,6.9,18.7,20,48053,89034,2013
"8261",35,3,3607,1212,6.5,21.7,29.1,32644,1055,2013
"8262",35,5,65823,11403,6.5,21.2,23,41388,9254,2013
"8263",35,6,27335,4317,6.4,32.2,22.7,36307,2868,2013
"8264",35,7,13094,3277,6.9,20.1,19.7,37152,2657,2013
"8265",35,9,50598,6921,5.1,21.1,20.4,39186,5587,2013
"8266",35,11,1907,525,4.6,22,29.3,33045,442,2013
"8267",35,13,213460,32877,7.5,27,25.2,36831,27909,2013
"8268",35,15,55471,9308,4.1,15.1,17.2,49865,7485,2013
"8269",35,17,29328,7722,7.3,22.4,18.2,39220,6311,2013
"8270",35,19,4551,985,8.7,25.8,21.4,29924,721,2013
"8271",35,21,693,203,4.2,15.2,25.1,37520,180,2013
"8272",35,23,4654,1022,6.4,25.7,21.9,32993,824,2013
"8273",35,25,68062,8261,4.1,14.8,22.3,53556,6829,2013
"8274",35,27,20105,5330,5.6,18.8,26.6,40756,4595,2013
"8275",35,28,17798,3004,4,4,5.3,110930,2698,2013
"8276",35,29,24659,6217,16.6,31.2,26.9,28040,5197,2013
"8277",35,31,73308,9295,9.3,40.3,29.3,27790,7407,2013
"8278",35,33,4704,1280,14,23.8,23.9,29263,895,2013
"8279",35,35,65616,11315,6.2,21.3,23.2,41960,8955,2013
"8280",35,37,8662,2430,6.3,25.8,19.7,30496,1923,2013
"8281",35,39,40072,7988,8.3,24.8,24.6,36716,5864,2013
"8282",35,41,19955,2728,5,24.6,23.9,35322,2201,2013
"8283",35,43,136575,22285,8,15.3,17.6,56190,16092,2013
"8284",35,45,126503,17512,6.7,21.8,24.8,44417,14511,2013
"8285",35,47,28541,6119,6.8,32.4,20.7,31222,4643,2013
"8286",35,49,147423,29423,5.5,18.1,23.5,51697,25749,2013
"8287",35,51,11572,4016,6.2,26.9,23.4,29680,3367,2013
"8288",35,53,17584,3226,5.3,27.9,23.5,32090,2425,2013
"8289",35,55,33035,7668,9,26.2,24.6,33021,6160,2013
"8290",35,57,15717,3049,8.4,27.8,22.5,35046,2104,2013
"8291",35,59,4370,943,5,20.1,22.2,37902,806,2013
"8292",35,61,76284,13474,7.8,23.4,22.1,41412,10472,2013
"8293",36,1,306945,53755,6.3,13.7,8.9,55778,41268,2013
"8294",36,3,48109,9605,7.6,16.7,11,41849,7400,2013
"8295",36,5,1418733,181981,11.8,30.7,15.6,33079,142753,2013
"8296",36,7,197534,42029,7.8,17.7,9.9,45142,34460,2013
"8297",36,9,78892,16649,8.1,18.9,11.6,40936,13628,2013
"8298",36,11,79477,14835,7.2,14.2,10.4,48976,11933,2013
"8299",36,13,133080,28845,7.9,19.1,10.7,40468,23487,2013
"8300",36,15,88506,18708,8.2,17,8.6,45337,14528,2013
"8301",36,17,49503,11203,7.1,16.8,10,44328,8921,2013
"8302",36,19,81591,16212,8.6,15.7,10.2,45900,12030,2013
"8303",36,21,62243,13857,6.3,11.8,11.1,57094,11539,2013
"8304",36,23,48976,8528,7.9,14.6,9,46163,6747,2013
"8305",36,25,46722,10460,8,17.8,12.2,43380,8554,2013
"8306",36,27,296916,52263,6.8,9.5,9.4,69300,43443,2013
"8307",36,29,919866,182700,7.4,15.1,8.4,51123,148179,2013
"8308",36,31,38762,8436,8.7,11.7,11.2,46337,7256,2013
"8309",36,33,51688,10088,9,22.4,12.9,42672,7050,2013
"8310",36,35,54586,11771,9.1,15.7,10.4,42264,8341,2013
"8311",36,37,59454,11778,6.7,14.7,10.1,42641,10179,2013
"8312",36,39,48455,10864,8.2,13.9,10.6,50190,8554,2013
"8313",36,41,4773,1401,7.9,12.1,13.3,45737,1285,2013
"8314",36,43,64181,13973,8.1,16.4,11,42460,10375,2013
"8315",36,45,119504,18194,9.5,15.7,10.4,46510,14509,2013
"8316",36,47,2592149,332678,9.4,23.3,14.8,47067,280953,2013
"8317",36,49,27149,4708,9.6,14.8,12.2,45926,4001,2013
"8318",36,51,64705,11767,7.4,15,9.1,51901,9748,2013
"8319",36,53,72382,12752,7.8,13.9,8.7,51057,10772,2013
"8320",36,55,749606,138263,7,15.5,9.4,51722,111976,2013
"8321",36,57,49897,11389,9.1,17.3,11.6,43880,9234,2013
"8322",36,59,1352146,239561,5.9,6.5,10.3,95395,213560,2013
"8323",36,61,1626159,257670,7.2,19,10.9,71443,225646,2013
"8324",36,63,214249,45712,8,13.8,10.2,46752,36059,2013
"8325",36,65,233585,49084,7.7,17.6,10.1,44031,39156,2013
"8326",36,67,468387,85274,7,15.3,10.5,52055,69773,2013
"8327",36,69,109103,22054,6.6,10,8.8,57846,18432,2013
"8328",36,71,375592,55036,7.2,13.6,10.5,68249,44755,2013
"8329",36,73,42235,8079,9,15.7,11.1,43876,6185,2013
"8330",36,75,121165,22685,9.5,18.6,10.2,46281,17391,2013
"8331",36,77,61683,12812,7,17.1,12.3,47689,10764,2013
"8332",36,79,99645,16197,5.8,5.8,9.1,92014,13473,2013
"8333",36,81,2296175,318153,7.8,15.4,19.2,56307,277227,2013
"8334",36,83,159918,28680,6.8,14,8.4,56643,23198,2013
"8335",36,85,472621,78202,7.8,13.1,10.2,68621,63010,2013
"8336",36,87,320903,51987,5.9,14.8,11.2,80132,45354,2013
"8337",36,89,111963,21761,9.3,21.4,12.1,43556,17008,2013
"8338",36,91,223865,39848,5.9,7.9,7.3,69917,33210,2013
"8339",36,93,155333,29040,6.9,14.2,9.6,53978,26927,2013
"8340",36,95,31844,5989,8.3,13.7,10.8,49307,5373,2013
"8341",36,97,18460,4227,7.6,17.9,10.9,44080,3007,2013
"8342",36,99,35409,6964,6.9,13.1,10.3,45265,5078,2013
"8343",36,101,98650,20549,8.9,15.6,11.3,46540,16343,2013
"8344",36,103,1499738,260535,6.4,7.5,10.7,84940,218148,2013
"8345",36,105,76665,15487,8.7,19.4,14.5,46928,11956,2013
"8346",36,107,50243,10284,7.8,11.7,9.4,51026,8022,2013
"8347",36,109,103617,14118,5,18.8,11.6,49457,12117,2013
"8348",36,111,180998,35891,7.8,12.7,12.6,56933,28798,2013
"8349",36,113,65337,15591,7.6,11.3,10.1,52552,12997,2013
"8350",36,115,63093,12204,7.1,15.1,10.9,48522,10190,2013
"8351",36,117,92473,19699,7.5,11.4,10.1,50603,15383,2013
"8352",36,119,968802,159801,6.3,9.9,11.9,83094,142669,2013
"8353",36,121,41531,7797,7.8,11.8,9.7,51676,6151,2013
"8354",36,123,25156,5302,6.1,16.5,13.9,45509,4643,2013
"8355",37,1,154378,28483,8,19.8,19.5,43001,23981,2013
"8356",37,3,36930,7441,7.8,14,17.5,46064,5681,2013
"8357",37,5,10939,3004,8.9,21.2,25.7,37086,2562,2013
"8358",37,7,26161,5033,9.8,28.8,19.1,33443,3710,2013
"8359",37,9,27151,6770,10.2,22.4,23.4,35155,5578,2013
"8360",37,11,17713,3811,9.3,20.4,24.7,34933,3752,2013
"8361",37,13,47464,12086,9.7,20.5,19.6,39043,9775,2013
"8362",37,15,20344,5007,10.9,26.6,17.3,31610,3493,2013
"8363",37,17,34843,7318,11.2,27.1,20.4,33971,4889,2013
"8364",37,19,115301,32491,8.8,16.1,19.4,47799,27289,2013
"8365",37,21,247912,50938,6.1,15.7,20,45738,41957,2013
"8366",37,23,89842,18631,8.9,20.6,19.7,36150,13648,2013
"8367",37,25,187226,27586,7.4,12.1,16.3,55046,23663,2013
"8368",37,27,81990,17279,9.1,18.3,19.6,34811,13282,2013
"8369",37,29,10187,1806,7.6,9.5,15.8,60537,1336,2013
"8370",37,31,68434,15982,7.4,15.2,18.9,46227,12347,2013
"8371",37,33,23190,5278,8.2,25.5,17.2,37122,3440,2013
"8372",37,35,154810,31541,9,16.5,18.4,43777,26094,2013
"8373",37,37,66817,14375,5.5,15.6,19.3,56981,8441,2013
"8374",37,39,27218,8018,10.6,22.5,22.3,34476,6513,2013
"8375",37,41,14726,3745,9.5,22.2,18.3,39143,2966,2013
"8376",37,43,10584,3232,8,19.3,22,37078,2696,2013
"8377",37,45,97047,21522,8.9,19.6,16.4,40528,17272,2013
"8378",37,47,57246,12611,10.3,25.3,20.6,35026,9326,2013
"8379",37,49,104489,20307,9,16.6,17,45022,17818,2013
"8380",37,51,325871,44040,9,18,15.7,44038,34176,2013
"8381",37,53,24396,3982,6.4,11.7,17.8,57577,3333,2013
"8382",37,55,35019,6953,9.8,11.1,20.4,52083,6015,2013
"8383",37,57,163420,31594,8.4,19.3,17.6,40424,21353,2013
"8384",37,59,41554,8710,7.5,13.9,18.3,49708,7202,2013
"8385",37,61,60084,9703,8.6,25.4,26.1,38106,7047,2013
"8386",37,63,288133,36145,6.4,17,17.8,52331,29677,2013
"8387",37,65,55574,11082,13.4,27.3,17.1,33080,6486,2013
"8388",37,67,361220,61267,7.5,20.5,17.4,46163,54121,2013
"8389",37,69,62260,9981,7.4,18.4,19.3,39312,7193,2013
"8390",37,71,209420,39189,8.8,19.2,18.1,42461,31212,2013
"8391",37,73,11650,2244,7.3,18.2,16.8,48194,1824,2013
"8392",37,75,8736,2062,14.1,24.7,22.2,33553,1610,2013
"8393",37,77,58275,10292,8.4,15.3,16.5,48680,6937,2013
"8394",37,79,21232,3185,8.5,23.3,22.3,39481,2132,2013
"8395",37,81,506610,81147,8.3,19.2,18.1,46093,68270,2013
"8396",37,83,53453,13324,11.5,31.6,17.2,32597,9917,2013
"8397",37,85,124987,16905,9.2,18.5,18.8,45257,10440,2013
"8398",37,87,59183,16063,7.2,20.4,18.7,39320,12786,2013
"8399",37,89,109540,28739,6,15.5,20.3,44561,25630,2013
"8400",37,91,24431,4821,9.4,24.9,17.4,33616,3715,2013
"8401",37,93,51322,5375,8.3,23.2,20.5,43987,2817,2013
"8402",37,95,5721,998,9.5,22.9,23.7,36681,783,2013
"8403",37,97,164517,27967,8,12.7,17.9,49983,22994,2013
"8404",37,99,40919,7404,7.4,24.2,24.3,40511,5955,2013
"8405",37,101,177967,25900,6.9,16.6,19.4,50904,17583,2013
"8406",37,103,10215,2195,8.4,20.7,21.5,39602,1849,2013
"8407",37,105,60266,10584,10.3,17.9,21,48061,10197,2013
"8408",37,107,58914,13069,8.8,21.7,19.5,34127,10636,2013
"8409",37,109,79740,13766,8.3,14.6,18.7,50537,11587,2013
"8410",37,111,44961,10341,9.1,21.9,17.7,36840,7866,2013
"8411",37,113,33857,10051,9,20.4,25.4,37219,8855,2013
"8412",37,115,21022,5011,7,19.9,17.9,37479,3830,2013
"8413",37,117,23699,5322,9.6,22.6,17.4,34761,4499,2013
"8414",37,119,990977,113236,8,15.5,18.5,54657,97083,2013
"8415",37,121,15328,4074,10.6,18.3,18.8,38303,3205,2013
"8416",37,123,27571,4906,8.8,22.1,23.4,35613,4064,2013
"8417",37,125,91587,22993,7.7,14.3,17.2,50169,20549,2013
"8418",37,127,95093,18695,10.9,16.6,17.7,41575,16747,2013
"8419",37,129,213267,37177,7.8,18.9,18.6,48651,31823,2013
"8420",37,131,20839,5271,9.6,29,16.6,31732,3976,2013
"8421",37,133,185220,19052,7.6,16.9,15.9,45213,14641,2013
"8422",37,135,140352,17970,5.3,15.5,15.3,59472,16890,2013
"8423",37,137,12953,3554,8.9,19,20.2,43517,2666,2013
"8424",37,139,39981,7217,10.1,21.8,17.1,40094,6300,2013
"8425",37,141,55334,10504,9.1,18.3,20.1,44949,8405,2013
"8426",37,143,13601,3518,9.2,20.9,17.2,42504,2930,2013
"8427",37,145,39276,8134,8.8,18.4,16.6,42091,5544,2013
"8428",37,147,174263,24280,8.1,25.4,17.7,40940,18629,2013
"8429",37,149,20411,5615,5.8,14.7,21.7,43665,4932,2013
"8430",37,151,142577,27020,8.2,19.8,21.1,40896,22145,2013
"8431",37,153,46405,10501,10.8,27.3,20.4,32825,7143,2013
"8432",37,155,134841,22399,11.3,30.7,24.6,30248,16799,2013
"8433",37,157,91878,21111,9.4,21.2,18.2,40446,16060,2013
"8434",37,159,138323,27569,8.3,18.8,19,41475,20132,2013
"8435",37,161,66956,15343,11.1,23.9,18.5,35544,11395,2013
"8436",37,163,64150,12188,7.4,24.3,23.8,35890,8208,2013
"8437",37,165,36025,7770,14.6,34.1,18.3,32314,4982,2013
"8438",37,167,60635,12622,7.8,17.7,18.2,42801,10473,2013
"8439",37,169,46588,9257,7.3,14.4,16.5,44552,7277,2013
"8440",37,171,73050,16272,8.6,21.3,20.3,36221,13948,2013
"8441",37,173,14058,3438,11.4,23.2,22.3,34552,2649,2013
"8442",37,175,32903,9175,8.1,15.6,20.2,40578,8147,2013
"8443",37,177,4109,772,8.9,27.2,25.1,32642,618,2013
"8444",37,179,212756,26531,6.9,10.3,16.1,63912,18777,2013
"8445",37,181,44808,9574,11,27.3,18.2,35565,7214,2013
"8446",37,183,974289,110708,6.2,10.9,14.4,65433,98303,2013
"8447",37,185,20575,4241,10.6,27.2,20.4,33767,3165,2013
"8448",37,187,12722,3109,9.8,25.5,17.1,31596,2406,2013
"8449",37,189,52372,7958,7.2,27.3,18.7,38380,6172,2013
"8450",37,191,124583,21614,8,20.8,18.2,41526,16603,2013
"8451",37,193,69023,16490,9.3,23.1,20.5,35895,11863,2013
"8452",37,195,81667,17104,11.2,20.9,20.2,40772,12161,2013
"8453",37,197,38038,8044,7.1,18.9,20.3,40998,6506,2013
"8454",37,199,17566,5025,9.8,21.3,20.6,35866,3956,2013
"8455",38,1,2360,634,2.3,10.2,15.4,44833,572,2013
"8456",38,3,11190,2455,3.1,10.9,11.3,52035,2133,2013
"8457",38,5,6877,1049,7.2,30.2,19,42326,854,2013
"8458",38,7,874,144,1.4,8.2,17.7,74636,NA,2013
"8459",38,9,6736,1538,3.5,10,15.4,61279,1407,2013
"8460",38,11,3214,684,2,8,14.8,60429,674,2013
"8461",38,13,2306,466,2,9.5,13.3,60416,436,2013
"8462",38,15,88457,14057,2.4,8.3,10,63503,12353,2013
"8463",38,17,162829,19599,3,13.2,11.1,53077,16633,2013
"8464",38,19,3896,1046,3.6,8.6,12.5,53577,937,2013
"8465",38,21,5248,1143,2.4,12.2,14.6,52414,1076,2013
"8466",38,23,2314,529,2,9,12.6,63616,423,2013
"8467",38,25,4162,646,1.3,9.6,16.7,69914,474,2013
"8468",38,27,2404,592,6.1,10,14.7,46875,504,2013
"8469",38,29,3486,1003,5.7,13.9,19.6,43438,905,2013
"8470",38,31,3366,793,3.5,8.3,12.1,55172,763,2013
"8471",38,33,1823,371,2.5,11.7,18.3,48103,342,2013
"8472",38,35,69179,8761,3.3,15.1,12.2,49697,7744,2013
"8473",38,37,2377,663,3.3,15.1,25.3,45908,597,2013
"8474",38,39,2296,662,2.3,9.4,14.1,50570,590,2013
"8475",38,41,2660,668,3.3,10.5,15.7,60171,656,2013
"8476",38,43,2428,569,5.6,13.1,18.5,47390,481,2013
"8477",38,45,4166,1027,2.3,9.6,13.8,55388,950,2013
"8478",38,47,1946,530,3,11.9,22.5,48520,462,2013
"8479",38,49,5922,1241,3.9,11.1,17.3,49078,1166,2013
"8480",38,51,2754,922,3,15.2,18.5,40540,890,2013
"8481",38,53,9314,955,1.4,9.9,13.4,75699,738,2013
"8482",38,55,9517,2189,4,10.6,14.1,53604,2027,2013
"8483",38,57,8592,1593,4.3,7.1,10.8,70150,1427,2013
"8484",38,59,28990,4995,3.3,8.3,12.1,59650,4270,2013
"8485",38,61,9376,1284,1.6,11.5,17,65546,1068,2013
"8486",38,63,3095,947,4.1,9.6,13.5,55915,938,2013
"8487",38,65,1874,377,4.6,10.4,16.7,66082,228,2013
"8488",38,67,7181,1631,6.2,8.4,13,53983,1487,2013
"8489",38,69,4451,1029,4.5,12.3,15.4,44585,883,2013
"8490",38,71,11554,2393,3.9,13,14.3,49299,2143,2013
"8491",38,73,5516,1173,2.9,8.8,11.9,58578,1076,2013
"8492",38,75,2608,526,2.7,7.6,11.8,61533,439,2013
"8493",38,77,16339,2802,3.5,10.6,11.6,54312,2270,2013
